Geneid,RH_1,RH_2,RH_3,RH_4,LPS_1,LPS_2,LPS_3,LPS_4
TET3,1289,1101,1864,1110,6062,6332,8733,5401
TEX10,34,45,58,50,77,169,193,86
TEX101,0,0,1,0,2,0,1,0
TEX11,0,0,0,0,0,0,0,0
TEX12,0,0,0,0,1,0,0,0
TEX13A,0,0,0,0,0,0,0,0
TEX13B,0,0,0,0,0,0,0,0
TEX13C,0,5,1,0,0,1,0,0
TEX13D,0,1,0,0,0,0,0,0
TEX14,30,51,74,59,0,2,9,1
TEX15,0,0,0,1,1,0,0,0
TEX19,0,0,0,0,0,0,0,0
TEX2,44,73,78,42,30,33,93,30
TEX21P,0,0,2,2,0,0,1,1
TEX22,0,4,1,3,1,2,7,2
TEX26,0,0,0,0,1,0,1,1
TEX261,223,337,325,171,476,486,1063,496
TEX264,35,50,37,33,54,50,168,38
TEX26-AS1,0,0,0,0,0,2,3,0
TEX28,0,0,0,0,0,0,0,0
TEX29,2,1,1,0,5,3,2,0
TEX30,49,56,48,50,40,21,70,31
TEX35,0,0,0,0,0,0,0,0
TEX36,0,0,0,0,0,0,0,0
TEX36-AS1,0,0,0,0,0,0,0,0
TEX38,0,0,0,0,0,3,2,1
TEX41,0,0,0,0,0,0,1,0
TEX44,0,0,0,0,0,1,0,0
TEX46,0,0,0,0,0,0,1,0
TEX47,0,0,0,0,0,0,0,0
TEX48,0,0,0,0,0,1,1,0
TEX50,0,0,0,0,0,0,0,0
TEX51,0,0,0,0,0,0,0,0
TEX52,2,0,1,0,4,5,30,2
TEX53,0,1,0,0,1,0,2,2
TEX54,2,5,1,1,2,2,1,0
TEX55,0,0,0,0,0,0,0,0
TEX56P,2,0,2,0,9,0,13,4
TEX9,0,0,1,0,0,0,4,0
TF,2,0,0,1,1,4,4,1
TFAM,32,20,50,14,100,76,258,88
TFAMP1,0,0,0,0,1,1,2,0
TFAP2A,0,1,0,0,0,0,0,0
TFAP2A-AS1,0,0,0,0,0,0,0,0
TFAP2A-AS2,0,0,0,0,0,0,0,0
TFAP2B,0,0,0,0,0,0,0,0
TFAP2C,2,0,0,2,0,1,0,0
TFAP2D,0,0,0,0,0,0,0,0
TFAP2E,2,3,10,3,1,8,19,5
TFAP2E-AS1,1,2,3,0,1,5,11,5
TFAP4,11,10,21,2,12,4,40,3
TFB1M,20,22,29,15,107,170,259,139
TFB2M,5,6,12,5,28,14,74,20
TFCP2,94,113,90,50,225,255,451,225
TFCP2L1,1,1,4,0,16,0,9,8
TFDP1,2251,2438,3113,1690,3733,1734,6199,1920
TFDP2,118,182,97,104,127,58,352,113
TFDP3,0,2,0,0,2,1,1,0
TFE3,2,0,0,1,1,2,3,1
TFE3_1,2,3,2,3,18,22,24,17
TFEB,546,1026,321,312,1030,3798,3145,1877
TFEC,37,14,49,13,5167,1605,1707,1620
TFF1,0,0,0,0,0,0,0,0
TFF2,0,0,0,0,0,0,0,0
TFF3,0,0,1,0,2,3,5,1
TFG,186,219,369,148,915,559,1235,746
TFIP11,96,349,229,226,298,1590,1442,1379
TFIP11-DT,1,1,1,0,0,3,9,0
TFPI,2,0,0,1,2,6,7,3
TFPI2,27,4,0,2,3,2,1,0
TFPI2-DT,0,0,0,0,0,0,0,0
TFPT,0,0,1,1,0,2,0,0
TFPT_1,0,0,0,0,0,0,0,0
TFPT_2,0,0,0,0,0,0,0,0
TFPT_3,0,0,0,0,0,0,0,0
TFPT_4,0,0,0,0,0,0,0,0
TFPT_5,0,0,0,0,0,0,0,0
TFPT_6,0,0,0,0,0,0,0,0
TFPT_7,0,0,0,0,0,0,0,0
TFPT_8,0,0,0,0,0,0,0,0
TFPT_9,0,0,0,0,0,0,0,0
TFR2,3,4,6,0,7,3,21,5
TFRC,350,218,736,307,5691,4193,3780,3477
TG,54,121,63,59,95,289,198,161
TGDS,16,7,4,6,29,19,84,23
TGFA,240,251,93,135,131,210,205,96
TGFA-IT1,1,0,0,0,0,0,0,0
TGFB1,1762,1712,2136,814,10906,14231,19578,11216
TGFB1I1,0,2,4,1,1,0,2,0
TGFB2,0,0,0,0,0,0,0,1
TGFB2-AS1,0,0,0,0,0,0,0,0
TGFB2-OT1,0,0,0,0,0,0,0,0
TGFB3,5,1,10,2,3,3,17,4
TGFBI,145,56,40,17,23,24,70,4
TGFBR1,631,694,796,746,805,2657,2311,1529
TGFBR2,1814,1847,849,782,3576,4856,8382,4722
TGFBR3,30,9,96,32,132,70,552,91
TGFBR3L,0,0,0,0,2,2,0,0
TGFBRAP1,45,57,75,62,299,182,373,171
TGIF1,1347,1007,973,923,1477,3605,2629,1924
TGIF2,547,406,1058,333,1983,1674,2474,1282
TGIF2LX,0,0,0,0,0,0,0,0
TGIF2LY,0,0,0,0,0,0,0,0
TGIF2-RAB5IF,0,0,0,0,0,0,0,0
TGM1,0,0,0,0,0,0,0,0
TGM1_1,0,0,0,0,0,0,0,0
TGM2,3553,7142,5335,3837,303,98,190,81
TGM3,165,343,459,272,513,3048,3150,1181
TGM4,0,0,0,0,0,0,0,0
TGM4_1,0,0,0,0,0,0,0,0
TGM5,1,1,0,0,7,32,1,3
TGM6,0,0,1,0,0,0,0,0
TGM7,0,0,0,0,0,2,0,0
TGOLN2,141,360,26,48,256,571,98,96
TGOLN2_1,506,334,422,347,926,561,1709,839
TGS1,71,61,133,55,671,343,733,463
TH,0,0,0,0,0,0,0,0
TH2LCRR,0,0,1,0,5,0,1,0
THADA,85,84,101,68,280,329,594,383
THAP1,28,52,34,27,96,142,167,93
THAP10,0,0,0,0,0,0,0,0
THAP11,48,74,89,29,79,129,278,98
THAP12,176,196,214,119,262,333,694,249
THAP2,16,17,89,33,24,19,34,18
THAP3,98,136,181,77,37,113,118,55
THAP3P1,3,1,1,2,3,1,1,1
THAP4,59,129,109,56,87,56,170,56
THAP5,209,212,179,123,516,344,599,310
THAP6,69,67,69,57,348,259,466,266
THAP7,69,138,156,66,58,40,144,16
THAP7-AS1,1,4,1,3,6,1,16,3
THAP8,29,38,28,40,6,25,28,6
THAP9,31,43,49,36,189,108,139,87
THAP9-AS1,1429,1207,1248,1173,1187,417,695,393
THBD,2462,4260,1202,968,405,952,713,236
THBS1,844,250,1874,888,15116,2945,8704,2933
THBS1-IT1,1,0,3,3,39,6,20,7
THBS2,17,2,0,2,0,0,5,1
THBS2-AS1,0,0,0,0,0,0,0,2
THBS3,58,101,50,22,114,318,237,103
THBS3-AS1,2,3,1,1,4,16,14,5
THBS4,5,2,6,5,15,8,26,8
THBS4-AS1,1,1,1,1,6,8,11,4
THCAT155,0,0,0,0,0,0,0,0
THEM4,18,18,53,9,107,51,267,29
THEM5,4,1,4,0,7,2,20,1
THEM6,15,25,26,11,14,14,73,8
THEMIS,0,0,0,0,0,0,0,0
THEMIS_1,0,0,0,1,0,0,1,0
THEMIS2,3521,5256,3176,2427,10972,16233,17407,10685
THG1L,6,1,5,0,31,19,60,38
THNSL1,4,3,13,1,10,8,30,0
THNSL2,11,13,0,2,17,54,5,4
THOC1,89,137,110,109,132,69,251,59
THOC2,138,95,159,90,407,265,795,304
THOC3,3,1,8,1,8,5,50,3
THOC3-AS1,0,0,0,0,0,0,0,0
THOC5,153,182,96,76,178,177,305,182
THOC6,10,29,30,8,40,29,73,14
THOC7,55,76,37,47,134,139,241,113
THOC7-AS1,0,0,0,0,1,0,0,0
THOP1,21,12,50,22,51,35,158,32
THORLNC,0,0,0,0,0,0,0,0
THPO,0,1,0,0,0,0,0,0
THRA,32,50,250,83,569,2161,2349,1440
THRAP3,1684,1910,1902,1272,3647,3892,6013,3646
THRB,2,2,1,1,5,0,2,0
THRB-AS1,0,0,0,0,0,0,0,0
THRB-AS2,4,0,5,0,7,8,5,0
THRIL,0,0,0,0,0,0,0,0
THRSP,0,0,0,0,0,0,0,0
THSD1,1,0,2,0,0,0,3,1
THSD4,0,1,0,0,1,0,0,0
THSD4-AS1,0,0,0,0,0,0,0,0
THSD4-AS2,0,0,0,0,0,0,0,0
THSD7A,1,0,2,1,5,0,2,2
THSD7B,0,0,0,0,0,0,0,0
THSD8,0,0,0,0,0,0,1,0
THTPA,7,9,16,4,27,15,111,28
THUMPD1,222,188,184,105,430,272,745,290
THUMPD2,6,3,7,4,8,4,40,5
THUMPD3,44,76,92,58,246,536,601,225
THUMPD3-AS1,138,146,263,87,635,516,1003,357
THY1,5,2,0,2,0,0,1,0
THYN1,32,16,22,15,90,52,226,68
TIA1,241,131,273,138,1174,475,1535,742
TIAL1,253,250,222,161,728,705,1235,679
TIAM1,36,13,57,4,87,33,223,15
TIAM1-AS1,0,0,0,0,0,0,0,0
TIAM2,49,84,59,40,142,389,702,251
TICAM1,260,263,697,167,7337,5937,5473,3778
TICAM2,0,1,0,0,2,1,1,2
TICAM2-AS1,0,1,0,0,13,13,16,8
TICRR,0,1,2,0,2,0,0,4
TIE1,0,0,0,0,0,4,4,1
TIFA,150,66,752,118,11305,1904,5049,3911
TIFAB,0,0,0,0,3,2,15,0
TIGAR,54,97,81,42,96,109,203,52
TIGD1,4,16,11,8,55,76,105,64
TIGD2,6,3,13,4,14,3,39,3
TIGD3,127,146,75,60,52,251,396,209
TIGD4,0,1,2,0,5,3,10,5
TIGD5,0,0,0,0,0,0,0,0
TIGD5_1,0,0,0,0,0,0,0,0
TIGD6,1,6,3,4,3,4,10,5
TIGD7,46,73,44,43,158,153,187,166
TIGIT,27,13,45,7,73,19,230,35
TILRLS,0,0,0,0,0,0,0,0
TIMD4,0,0,0,0,0,0,2,0
TIMELESS,220,217,267,150,68,14,165,61
TIMM10,18,14,26,12,97,46,125,58
TIMM10B,30,56,64,31,99,87,238,59
TIMM13,16,16,29,10,33,29,96,22
TIMM17A,53,90,59,45,179,159,248,119
TIMM17B,0,0,0,0,0,0,0,0
TIMM17B_1,0,0,0,0,0,0,2,23
TIMM21,1,5,20,3,13,15,41,8
TIMM22,0,0,0,0,0,0,0,0
TIMM22_1,0,0,0,0,0,0,0,0
TIMM22_2,0,0,0,0,0,0,0,0
TIMM23,16,33,21,17,70,90,121,46
TIMM23B,1,0,1,1,7,5,10,0
TIMM23B-AGAP6,0,0,0,0,0,0,1,0
TIMM29,12,33,35,21,48,58,105,44
TIMM44,49,90,160,75,52,91,155,37
TIMM50,24,28,50,18,57,36,150,36
TIMM8A,13,13,12,2,15,12,34,15
TIMM8B,27,44,32,20,79,108,122,68
TIMM9,7,4,16,6,26,17,59,9
TIMMDC1,37,39,42,27,205,213,331,160
TIMP1,1030,1202,661,308,4450,5996,4266,2431
TIMP2,1610,2172,698,1268,847,5523,2150,2264
TIMP3,4,2,5,2,18,0,4,1
TIMP4,1,1,1,0,0,1,0,0
TINAG,0,0,0,0,0,0,0,0
TINAG-AS1,0,0,0,0,0,0,0,0
TINAGL1,1,0,0,0,0,0,3,0
TINCR,1,1,2,3,14,13,22,18
TINF2,0,1,4,0,6,3,1,2
TINF2_1,0,0,0,0,0,0,0,0
TIPARP,409,405,348,342,883,626,925,573
TIPARP-AS1,0,0,2,0,1,0,4,1
TIPIN,122,141,122,106,35,21,37,46
TIPRL,81,98,102,56,341,352,530,289
TIRAP,52,71,61,37,273,289,535,257
TIRAP-AS1,10,16,10,3,40,65,102,57
TJAP1,229,241,489,187,2170,1605,2493,1403
TJP1,0,0,0,0,0,0,0,0
TJP1_1,0,0,0,0,0,0,0,0
TJP1_2,0,0,0,0,0,0,0,0
TJP2,267,308,56,104,179,427,167,185
TJP3,5,2,2,0,5,17,24,1
TK1,3,7,22,13,24,7,62,32
TK2,106,183,91,67,124,594,519,250
TKFC,11,23,38,5,63,64,142,52
TKT,2167,2274,567,909,1639,3864,2857,2453
TKTL1,70,66,83,33,154,124,383,59
TKTL2,0,0,0,0,1,0,1,0
TLCD1,2,2,15,1,8,6,13,11
TLCD2,0,0,0,0,0,0,0,0
TLCD2_1,0,0,0,0,1,1,0,0
TLCD3A,130,122,182,96,208,61,146,79
TLCD3B,0,0,0,0,0,0,0,0
TLCD4,1,3,1,2,0,1,0,1
TLCD4-RWDD3,1,1,1,0,2,0,1,0
TLCD5,1,0,2,0,3,1,4,0
TLDC2,1,2,2,1,59,3,22,12
TLE1,45,54,95,42,105,105,236,81
TLE1-DT,0,0,0,0,0,0,1,2
TLE2,4,6,13,1,28,12,88,1
TLE3,4218,5197,6705,3780,21269,19204,27386,16337
TLE4,896,1074,810,607,1734,2154,2502,1650
TLE5,232,155,461,88,869,553,2387,440
TLE6,0,0,0,0,1,1,0,0
TLE7,0,0,0,0,0,0,0,0
TLK1,329,332,181,149,616,763,804,406
TLK2,243,246,186,128,711,791,1079,702
TLL1,0,0,0,0,0,0,0,0
TLL2,0,0,1,0,1,2,4,1
TLN1,6287,8993,6284,4817,33799,28770,37380,26659
TLN2,0,0,0,0,0,0,0,0
TLNRD1,481,991,444,349,603,809,808,550
TLR1,1840,2807,995,1118,4046,10294,11312,9395
TLR10,90,83,31,33,91,348,432,251
TLR2,1088,1139,2034,829,26094,22126,20563,13064
TLR3,0,0,1,0,2,0,17,3
TLR4,2931,3661,2529,1707,42461,20119,31522,21081
TLR5,3,8,5,4,9,12,12,6
TLR6,1105,1368,392,587,1757,5530,4587,3971
TLR7,11,2,7,1,54,4,87,9
TLR8,324,286,227,225,663,1008,1797,1548
TLR8-AS1,3,1,2,3,1,5,12,10
TLR9,98,177,87,49,156,600,849,269
TLX1,0,0,0,0,0,0,1,0
TLX1NB,0,0,0,0,0,0,0,0
TLX2,0,0,0,1,0,0,0,0
TLX3,0,0,0,0,0,0,0,0
TM2D1,27,15,31,18,106,83,141,66
TM2D2,246,402,244,217,67,163,211,65
TM2D3,308,460,296,210,653,914,946,548
TM4SF1,0,0,0,1,0,0,0,0
TM4SF18,0,0,0,0,0,0,0,0
TM4SF18-AS1,0,0,0,0,0,0,0,0
TM4SF19,0,0,0,0,0,0,0,0
TM4SF19-AS1,0,5,0,1,1,2,4,0
TM4SF19-DYNLT2B,0,0,2,0,0,0,0,0
TM4SF1-AS1,0,0,0,0,0,0,0,0
TM4SF20,0,0,0,0,0,0,1,0
TM4SF4,0,0,0,0,0,0,0,0
TM4SF5,0,1,1,0,0,0,0,0
TM6SF1,250,217,102,137,368,551,791,504
TM6SF2,0,0,0,0,0,1,0,0
TM7SF2,6,18,12,6,11,8,29,2
TM7SF3,229,292,132,180,71,67,168,65
TM9SF1,0,0,1,0,0,0,1,0
TM9SF1_1,0,0,0,0,0,0,0,0
TM9SF2,1004,1069,696,605,3759,3764,5116,3185
TM9SF3,988,872,905,552,5225,3064,5183,2596
TM9SF4,468,512,717,247,7912,7191,9772,6022
TMA16,5,1,8,0,12,6,21,6
TMA7,194,299,239,138,695,876,1198,613
TMA7B,3,7,3,1,8,8,10,6
TMBIM1,2292,2865,3189,1357,13404,19307,21177,11240
TMBIM4,391,427,515,205,4533,4002,5828,3250
TMBIM6,3652,5127,3646,2268,15598,17650,21239,11771
TMBIM7P,0,0,0,0,0,0,0,0
TMC1,0,0,0,0,0,0,0,0
TMC2,1,0,2,0,2,0,6,0
TMC3,0,0,0,0,0,3,1,2
TMC3-AS1,0,0,1,0,0,2,3,1
TMC4,0,1,0,0,0,0,0,0
TMC4_1,0,0,0,0,0,0,0,0
TMC4_2,0,0,0,0,0,0,0,0
TMC4_3,0,0,0,0,0,0,0,0
TMC4_4,0,0,0,0,0,0,0,0
TMC4_5,0,0,0,0,0,0,0,0
TMC4_6,0,0,0,0,0,0,0,0
TMC4_7,0,0,0,0,0,0,0,0
TMC4_8,0,0,0,0,0,0,0,0
TMC4_9,0,0,0,0,0,0,0,0
TMC5,1,1,2,0,1,1,1,2
TMC6,767,660,754,448,1127,1177,3214,838
TMC7,0,0,0,0,0,0,2,0
TMC8,394,300,431,310,698,829,1839,634
TMCC1,831,756,709,407,2847,3565,5443,2806
TMCC1-DT,4,4,3,2,9,32,35,14
TMCC2,2,7,4,2,10,6,26,12
TMCC2-AS1,0,0,0,0,0,0,0,0
TMCC3,1352,1839,579,750,1145,4257,3469,2843
TMCO1,106,133,137,77,546,526,777,456
TMCO1-AS1,0,0,2,1,2,2,3,0
TMCO2,1,0,0,0,0,0,1,3
TMCO3,920,1690,811,625,608,2886,1261,1098
TMCO4,13,2,11,5,38,16,92,25
TMCO5A,0,1,0,0,0,7,2,4
TMCO5B,0,1,0,0,0,0,0,0
TMCO6,195,326,143,151,169,384,506,285
TMDD1,0,0,0,0,0,0,0,0
TMED1,117,181,147,88,218,458,438,260
TMED10,241,282,340,194,1423,1076,2248,828
TMED10P1,33,26,11,16,11,5,3,7
TMED11P,0,0,0,0,0,1,3,0
TMED2,495,674,513,392,1634,1354,1974,995
TMED2-DT,1,1,2,2,3,1,6,4
TMED3,19,18,26,13,52,46,121,35
TMED4,325,419,322,204,661,1256,1472,594
TMED5,536,560,313,321,1881,1596,1345,1133
TMED6,2,3,2,1,7,13,17,7
TMED7,65,48,47,33,312,186,235,125
TMED7-TICAM2,0,0,0,0,0,0,0,0
TMED8,42,31,58,32,93,68,262,112
TMED9,392,708,533,383,673,1024,1298,572
TMEFF1,0,0,0,0,0,0,0,0
TMEFF2,1,0,1,0,0,0,2,0
TMEM100,0,0,0,0,0,0,0,0
TMEM101,18,13,9,12,46,54,120,36
TMEM102,0,0,0,0,0,0,0,0
TMEM102_1,0,0,0,0,0,1,0,0
TMEM104,88,193,160,102,95,140,274,74
TMEM105,0,0,0,0,0,0,0,0
TMEM106A,51,47,42,23,974,195,474,265
TMEM106B,66,66,81,67,158,232,294,237
TMEM106C,238,342,289,212,55,19,117,45
TMEM107,7,17,14,8,10,15,32,2
TMEM108,0,0,0,0,0,0,0,0
TMEM108-AS1,0,0,0,0,0,0,0,0
TMEM109,75,102,146,54,98,85,376,110
TMEM109-DT,0,0,0,0,0,0,8,0
TMEM11,185,299,179,128,99,177,246,115
TMEM114,0,0,0,0,0,0,0,0
TMEM115,121,212,146,83,566,1032,1054,665
TMEM116,13,8,9,3,12,14,31,7
TMEM117,6,9,4,8,13,6,21,5
TMEM119,10,28,10,38,14,48,35,39
TMEM11-DT,7,8,16,7,3,1,16,2
TMEM120A,1523,2165,1231,977,4072,3059,5847,4243
TMEM120B,42,45,72,40,683,704,749,423
TMEM121,0,0,1,1,2,0,10,0
TMEM121B,35,33,12,17,169,131,81,149
TMEM123,1969,1344,1579,1089,9223,4200,9846,6470
TMEM123-DT,0,0,3,1,12,10,14,14
TMEM125,0,0,0,0,1,0,1,0
TMEM126A,10,11,18,4,31,22,59,23
TMEM126B,73,65,72,39,80,70,222,65
TMEM127,3073,4695,2676,1793,13283,19498,19995,10473
TMEM128,16,25,29,14,78,75,177,60
TMEM129,124,239,90,60,86,160,303,98
TMEM130,0,0,0,0,0,0,0,0
TMEM131,0,0,0,0,8,0,0,0
TMEM131_1,0,0,3,0,1,2,15,2
TMEM131L,180,149,217,117,787,1330,1793,1338
TMEM132A,2,0,2,3,18,10,12,7
TMEM132B,1,0,0,0,1,1,0,0
TMEM132C,0,0,0,0,0,0,1,0
TMEM132D,7,5,4,3,49,32,66,17
TMEM132D-AS1,0,0,0,0,0,0,0,0
TMEM132D-AS2,0,0,0,0,0,0,0,0
TMEM132E,0,0,1,0,1,0,3,0
TMEM132E-DT,0,0,0,0,0,0,0,0
TMEM134,26,27,37,7,71,51,180,50
TMEM135,2,3,8,2,14,5,73,15
TMEM138,76,110,114,66,379,492,616,374
TMEM139,5,2,8,3,0,1,4,0
TMEM139-AS1,1,2,0,0,0,0,0,0
TMEM140,1003,1016,1051,890,2508,4862,4552,3866
TMEM141,13,33,24,10,19,27,65,14
TMEM143,4,5,14,5,14,15,38,7
TMEM144,12,21,7,11,1,7,1,0
TMEM145,0,0,0,0,0,1,0,0
TMEM147,20,41,46,19,38,26,99,34
TMEM147-AS1,3,3,3,1,5,6,26,2
TMEM14A,2,1,3,3,4,3,20,2
TMEM14B,72,135,76,54,87,89,187,67
TMEM14B-DT,0,0,2,0,3,2,4,3
TMEM14C,0,0,0,0,0,0,0,0
TMEM14C_1,0,0,0,0,0,0,0,0
TMEM14EP,0,0,0,3,5,4,3,8
TMEM150A,6,11,12,7,22,29,69,15
TMEM150B,0,1,0,0,2,0,3,2
TMEM150C,0,1,0,0,0,0,0,0
TMEM151A,0,1,1,0,0,0,2,0
TMEM151B,0,0,0,0,2,0,1,1
TMEM154,4081,3677,2615,1776,36426,32378,42855,28735
TMEM156,7,9,12,3,43,35,125,30
TMEM158,9,34,18,19,8,15,9,9
TMEM160,5,3,5,1,14,12,31,16
TMEM161A,6,6,16,3,30,15,61,17
TMEM161B,33,11,29,22,79,49,160,44
TMEM161B-DT,0,3,6,1,9,5,25,7
TMEM163,0,1,2,1,4,0,8,0
TMEM164,328,484,303,277,653,1336,1564,1091
TMEM165,226,254,220,170,2948,1612,1851,1730
TMEM167A,216,240,186,131,1055,802,1100,718
TMEM167B,458,447,570,308,2787,2733,4089,2821
TMEM167B-DT,0,0,0,0,0,3,0,1
TMEM168,35,20,52,18,303,145,358,204
TMEM169,10,21,8,4,5,32,33,13
TMEM17,0,0,0,0,0,1,0,1
TMEM170A,359,356,315,223,1148,566,771,556
TMEM170B,230,204,84,104,165,118,240,124
TMEM171,0,0,1,0,1,2,2,1
TMEM174,1,0,0,0,0,0,0,0
TMEM175,101,212,154,88,285,476,543,333
TMEM176A,27,8,17,5,75,15,23,6
TMEM176B,29,13,11,7,102,14,17,7
TMEM177,3,1,9,2,12,5,50,1
TMEM178A,0,0,1,0,1,0,0,0
TMEM178B,0,0,2,1,0,1,9,2
TMEM179,0,0,0,0,0,0,0,0
TMEM179_1,0,0,0,0,0,0,0,0
TMEM179B,107,172,82,63,100,194,235,96
TMEM18,68,104,84,57,62,55,210,51
TMEM181,541,552,344,379,407,192,741,315
TMEM182,0,0,4,0,2,1,10,1
TMEM183A,222,225,148,153,182,252,424,209
TMEM184A,4,1,3,3,6,20,13,8
TMEM184B,1608,2075,2280,1223,4464,5508,6891,3372
TMEM184B-AS1,7,4,17,4,15,17,19,10
TMEM184C,116,117,111,83,320,315,490,255
TMEM184C-DT,0,0,0,0,1,0,2,0
TMEM185A,27,35,19,9,29,62,59,31
TMEM185B,332,448,1029,257,1662,1011,2629,1608
TMEM186,0,0,2,0,0,0,0,0
TMEM187,3,12,27,12,14,116,147,79
TMEM18-DT,1,0,0,0,0,0,2,0
TMEM19,24,12,33,12,54,26,124,26
TMEM190,1,1,0,1,0,0,0,0
TMEM191A,1,6,2,0,6,5,12,1
TMEM191B,1,1,3,0,1,4,9,0
TMEM191C,0,1,1,0,0,1,0,0
TMEM192,12,6,22,9,36,60,90,33
TMEM196,0,0,0,0,0,0,0,0
TMEM198,0,1,1,2,0,1,0,0
TMEM198B,5,8,15,0,13,13,68,10
TMEM199,100,149,135,78,431,667,760,397
TMEM200A,0,1,0,0,0,1,7,0
TMEM200B,0,0,0,0,0,1,3,0
TMEM200C,0,2,0,0,1,0,0,0
TMEM201,29,37,49,15,14,4,56,8
TMEM202,0,0,0,0,0,0,0,0
TMEM202-AS1,4,0,4,0,4,2,6,5
TMEM203,36,94,72,28,70,135,211,88
TMEM204,8,10,73,0,57,74,285,18
TMEM205,108,91,195,39,1498,1416,1752,910
TMEM207,0,0,0,0,0,0,0,0
TMEM208,81,113,105,51,597,653,797,506
TMEM209,12,15,29,7,44,33,115,32
TMEM210,0,0,0,0,0,0,0,0
TMEM212,0,0,0,0,0,0,0,0
TMEM212-AS1,0,0,0,0,1,0,0,0
TMEM213,0,0,1,0,0,0,0,1
TMEM214,177,251,236,170,437,295,624,248
TMEM215,0,0,0,0,0,0,0,0
TMEM216,29,35,26,17,45,159,143,83
TMEM217,1,0,2,2,2,0,3,0
TMEM217B,0,0,0,0,0,0,0,0
TMEM218,16,30,19,6,34,42,138,30
TMEM219,104,127,117,47,174,217,392,153
TMEM220,2,3,17,0,37,20,95,17
TMEM220-AS1,0,0,0,0,0,1,3,0
TMEM221,1,0,1,1,1,1,2,3
TMEM222,253,389,257,139,487,1004,967,495
TMEM223,8,12,8,4,17,17,65,15
TMEM225,0,0,0,0,0,0,0,0
TMEM225B,0,0,0,0,1,2,4,0
TMEM229A,0,0,0,0,0,0,0,0
TMEM229B,9,4,19,4,83,41,286,58
TMEM230,120,156,158,87,257,363,622,194
TMEM231,20,25,61,27,244,140,295,246
TMEM232,0,0,1,0,2,0,6,0
TMEM233,0,0,0,0,0,0,0,0
TMEM234,188,225,102,129,365,456,516,349
TMEM235,0,0,0,0,0,0,0,0
TMEM236,0,0,4,0,5,5,7,5
TMEM237,0,0,5,0,8,3,14,1
TMEM238,0,0,3,0,4,1,8,3
TMEM238L,0,0,0,0,0,0,0,0
TMEM239,0,0,0,0,0,0,0,0
TMEM240,1,2,1,4,5,22,5,5
TMEM241,4,9,2,13,2,6,10,1
TMEM242,4,10,15,8,28,51,62,27
TMEM242-DT,0,0,0,0,0,0,1,3
TMEM243,38,41,32,20,84,63,145,47
TMEM244,0,0,0,0,0,0,0,0
TMEM245,45,24,89,16,179,73,503,92
TMEM246-AS1,0,0,0,0,0,0,0,0
TMEM247,0,0,0,0,0,0,0,0
TMEM248,684,926,762,468,1625,2366,2959,1517
TMEM249,0,0,0,0,0,0,0,0
TMEM249_1,0,0,0,0,0,0,0,0
TMEM25,5,4,11,1,14,10,48,2
TMEM250,89,306,121,92,71,218,311,86
TMEM252,1,4,5,5,11,22,28,22
TMEM252-DT,2,5,1,0,4,7,9,9
TMEM253,1,5,2,1,0,7,7,4
TMEM254,7,3,12,1,20,9,54,15
TMEM254-AS1,1,0,2,0,2,1,9,4
TMEM255A,0,0,0,0,0,5,8,2
TMEM255B,23,30,31,23,14,12,21,10
TMEM256,0,0,0,0,0,0,0,0
TMEM256_1,0,0,0,0,0,0,0,0
TMEM256-PLSCR3,0,0,0,0,0,0,0,0
TMEM256-PLSCR3_1,0,0,0,0,0,0,0,0
TMEM258,45,94,82,30,240,210,337,155
TMEM259,1642,2311,1989,1068,3320,4346,6106,2700
TMEM26,0,0,0,0,0,0,0,0
TMEM260,62,95,55,40,170,211,289,156
TMEM262,2,2,0,0,1,0,1,4
TMEM263,22,7,30,10,46,15,130,32
TMEM263-DT,0,0,0,0,0,1,5,0
TMEM265,30,59,44,17,113,209,285,130
TMEM266,2,0,1,1,2,0,2,1
TMEM267,7,3,9,2,13,17,55,19
TMEM268,55,30,81,30,664,196,570,376
TMEM269,1,1,0,1,1,3,10,1
TMEM269-DT,0,0,0,0,0,0,0,1
TMEM26-AS1,2,0,0,0,0,0,0,0
TMEM270,0,0,0,0,0,0,0,0
TMEM271,0,0,0,0,0,1,0,0
TMEM272,17,5,26,10,33,41,68,23
TMEM273,234,440,186,431,541,3984,1384,2308
TMEM274P,0,0,1,0,0,2,1,0
TMEM275,0,0,0,0,0,0,0,1
TMEM276,4,17,5,1,11,37,33,9
TMEM276-ZFTRAF1,0,0,0,0,0,1,0,0
TMEM30A,1227,1418,763,689,2264,1882,2905,1755
TMEM30A-DT,0,1,3,0,0,2,4,2
TMEM30B,0,0,7,0,9,4,23,2
TMEM30CP,0,0,0,0,0,0,0,0
TMEM31,0,0,0,0,0,0,0,0
TMEM33,148,222,144,143,731,744,972,603
TMEM35A,0,0,0,0,0,0,0,0
TMEM35B,18,16,35,1,71,32,117,37
TMEM37,0,0,0,0,0,0,0,0
TMEM38A,2,9,8,5,2,4,12,5
TMEM38B,19,22,26,16,36,44,56,32
TMEM39A,63,85,92,43,783,459,687,334
TMEM39B,38,61,50,38,108,94,223,103
TMEM40,5,5,2,0,5,10,5,5
TMEM41A,14,30,28,6,24,10,81,10
TMEM41B,775,898,697,441,2690,1809,2173,1343
TMEM42,0,0,0,0,0,0,0,0
TMEM42_1,0,0,0,0,0,0,0,0
